1.000000, -0.256618
2.000000, -0.558210
3.000000, -0.523824
4.000000, -0.519797
5.000000, -0.518804
6.000000, -0.495173
7.000000, -0.476196
8.000000, -0.468137
9.000000, -0.450733
10.000000, -0.453188
11.000000, -0.427389
12.000000, -0.407450
13.000000, -0.394551
14.000000, -0.391713
15.000000, -0.352915
16.000000, -0.365077
17.000000, -0.307914
18.000000, -0.308381
19.000000, -0.314180
20.000000, -0.306458
21.000000, -0.263982
22.000000, -0.271424
23.000000, -0.271867
24.000000, -0.273199
25.000000, -0.270237
26.000000, -0.244273
27.000000, -0.250653
28.000000, -0.246458
29.000000, -0.251314
30.000000, -0.242122
31.000000, -0.244721
32.000000, -0.249206
33.000000, -0.243536
34.000000, -0.246243
35.000000, -0.245221
36.000000, -0.240613
37.000000, -0.240229
38.000000, -0.246308
39.000000, -0.237738
40.000000, -0.243539
41.000000, -0.240523
42.000000, -0.243530
43.000000, -0.241339
44.000000, -0.248923
45.000000, -0.243760
46.000000, -0.241890
47.000000, -0.252882
48.000000, -0.235116
49.000000, -0.245430
50.000000, -0.237947
51.000000, -0.249144
52.000000, -0.253640
53.000000, -0.243342
54.000000, -0.245947
55.000000, -0.246465
56.000000, -0.247292
57.000000, -0.254972
58.000000, -0.248651
59.000000, -0.253097
60.000000, -0.256418
61.000000, -0.248071
62.000000, -0.247982
63.000000, -0.245123
64.000000, -0.242677
65.000000, -0.241290
66.000000, -0.247078
67.000000, -0.248072
68.000000, -0.245172
69.000000, -0.258308
70.000000, -0.254246
71.000000, -0.247321
72.000000, -0.251709
73.000000, -0.246675
74.000000, -0.253696
75.000000, -0.244261
76.000000, -0.247180
77.000000, -0.247582
78.000000, -0.247386
79.000000, -0.244693
80.000000, -0.253315
81.000000, -0.252114
82.000000, -0.250583
83.000000, -0.258089
84.000000, -0.260697
85.000000, -0.251569
86.000000, -0.244217
87.000000, -0.251073
88.000000, -0.247648
89.000000, -0.248838
90.000000, -0.247567
91.000000, -0.252535
92.000000, -0.249656
93.000000, -0.247813
94.000000, -0.248189
95.000000, -0.246685
96.000000, -0.247287
97.000000, -0.252788
98.000000, -0.252789
99.000000, -0.246856
100.000000, -0.261639
101.000000, -0.249002
